"","Feature","P_Value","FDR","Fold_Change","Log2_FC","Mean_Group1","Mean_Group2","SD_Group1","SD_Group2","N_Group1","N_Group2","Significant"
"331","P02751_542_hexnac(4)hex(5)neuac(1)",0.739701405327544,0.915504256599443,1.05367035840752,0.0754235892952683,34.152632,35.985616,6.84817709297664,9.69283601017164,5,5,FALSE
"332","P02751_542_hexnac(4)hex(5)neuac(1)fuc(1)",NA,NA,1.71207607755749,0.77574681054532,1.178429,2.0175601,NA,1.80362245006413,1,3,NA
"333","P02751_542_hexnac(5)hex(5)neuac(1)fuc(1)",NA,NA,NA,NA,NA,7.638,NA,NA,0,1,NA
"334","O75882_416_hexnac(2)hex(9)",NA,NA,0.59291053172706,-0.754113671687296,28.04089,16.625739,12.8565447848557,11.8947763855834,2,3,NA
"335","O75882_416_hexnac(2)hex(8)",NA,NA,1.04778723082458,0.0673457853880709,22.083415,23.13872025,7.92756504271331,13.3007100676643,2,4,FALSE
"336","O75882_416_hexnac(2)hex(7)",NA,NA,2.44298402181268,1.2886444277775,16.97606,41.4722433333333,7.23650251439188,13.7765877227321,2,3,NA
"337","O75882_416_hexnac(3)hex(6)neuac(1)",NA,NA,0.382116555240559,-1.38791533092118,53.31635,20.37306,40.6852144215574,NA,3,1,NA
"338","O75882_416_hexnac(3)hex(6)",NA,NA,NA,NA,5.850231,NA,NA,NA,1,0,NA
"339","O75882_416_hexnac(2)hex(6)",NA,NA,NA,NA,NA,27.4641866666667,NA,10.1477687062543,0,3,NA
"340","O75882_416_hexnac(2)hex(5)",NA,NA,NA,NA,NA,30.38557,NA,NA,0,1,NA
"341","P98161_621_hexnac(5)hex(5)neuac(1)fuc(1)",0.251012291761706,0.684629904076212,2.7771042690322,1.4735813455369,4.1099854,11.413858,3.48725181278407,11.9736926696555,5,5,FALSE
"342","P98161_621_hexnac(5)hex(6)neuac(1)",0.784015404681529,0.933771156137551,1.13790042214566,0.186374312686379,25.72098,29.267914,18.253428580075,21.1777745961463,5,5,FALSE
"343","P98161_621_hexnac(5)hex(5)neuac(2)fuc(1)",NA,NA,2.74242853894882,1.45545402797674,1.17589755,3.224815,0.354290832255373,NA,2,1,NA
"344","P98161_621_hexnac(5)hex(5)",NA,NA,NA,NA,2.000486,NA,NA,NA,1,0,NA
"345","P98161_621_hexnac(4)hex(5)",0.562741933010526,0.819637650328909,0.677959182144774,-0.560729679180616,39.0355542,26.4645124,33.2615986634789,32.5787289813061,5,5,FALSE
"346","P98161_621_hexnac(5)hex(6)neuac(2)",0.288105454336203,0.700581015663258,1.80693138322147,0.853541722048848,8.9677454,16.2041006,3.7716199044812,12.9682959084065,5,5,FALSE
"347","P98161_621_hexnac(4)hex(5)neuac(1)",0.746866084809911,0.915504256599443,0.774310123484889,-0.369016590528498,18.3408838,14.201532,22.3515172628502,16.2056461626173,5,5,FALSE
"348","P98161_621_hexnac(4)hex(5)neuac(2)",NA,NA,2.75767917379149,1.46345462461729,0.80804396,2.228326,0.411886128854994,0.209020764518744,5,2,NA
"349","P98161_621_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,NA,NA,10.73174,NA,NA,NA,1,0,NA
"350","P98161_621_hexnac(4)hex(4)fuc(1)",NA,NA,NA,NA,NA,2.27948125,NA,2.52261015939743,0,2,NA
"351","P22792_74_hexnac(5)hex(6)neuac(2)",NA,NA,1.53121720332022,0.614678943795863,3.437848,5.264092,NA,4.24977398032789,1,2,NA
"352","P22792_74_hexnac(4)hex(5)neuac(2)",0.97835047233414,0.994773621749821,1.00336424924058,0.00484543962486956,80.240785,80.510735,13.5690922746402,13.4225603500587,4,4,FALSE
"353","P22792_74_hexnac(5)hex(6)neuac(3)",0.127680298432402,0.680811542439293,0.643139830799372,-0.636795653961022,25.19967,16.2069115,3.28512976104446,8.6110337821957,3,4,FALSE
"354","P22792_74_hexnac(4)hex(5)neuac(1)",NA,NA,NA,NA,NA,2.601224,NA,NA,0,1,NA
"355","P43652_33_hexnac(4)hex(5)neuac(2)",0.982891862635523,0.995534082965028,0.999272579891825,-0.00104982726174588,95.870322,95.800584,6.13172400511226,3.34587202914726,5,5,FALSE
"356","P43652_33_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,1.55647117211178,0.638278856449548,1.722094,2.68038966666667,0.542625258601182,0.755902062812593,2,3,NA
"357","P43652_33_hexnac(2)hex(8)",NA,NA,NA,NA,14.71717,NA,NA,NA,1,0,NA
"358","P43652_33_hexnac(4)hex(5)neuac(1)",NA,NA,1.30234886874972,0.381115964476264,2.487027,3.2389768,NA,1.9724175264847,1,4,FALSE
"359","P03952_127_hexnac(4)hex(5)neuac(1)",0.952204460043644,0.994577568453583,0.98903782940344,-0.0159023916491913,23.368912,23.112738,5.07974707205191,7.69218570374312,5,5,FALSE
"360","P03952_127_hexnac(4)hex(5)neuac(2)",0.952204460043647,0.994577568453583,1.00334295136198,0.00481481598049716,76.631088,76.887262,5.07974707205192,7.69218570374311,5,5,FALSE
"361","P00738_207_hexnac(4)hex(5)neuac(1)",0.797971430577051,0.947730774690951,1.05612399690802,0.0787792278993726,28.807428,30.424216,10.3229215450966,8.93269849611695,5,5,FALSE
"362","P00738_207_hexnac(4)hex(5)neuac(2)",0.285538697317849,0.700581015663258,0.901302868227149,-0.149916113080811,69.773902,62.887418,8.53857234994937,10.3542256786261,5,5,FALSE
"363","P00738_207_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,0.902748078204145,-0.147604650960526,3.087867,2.787566,NA,1.53513562489833,1,3,FALSE
"364","P00738_207_hexnac(5)hex(6)neuac(3)",NA,NA,0.957441314624317,-0.0627440336410448,4.005484,3.83501586666667,NA,4.19404529402789,1,3,FALSE
"365","P00738_207_hexnac(4)hex(5)neuac(1)fuc(1)",NA,NA,NA,NA,NA,2.87669005,NA,2.80590570305472,0,2,NA
"366","P00738_207_hexnac(5)hex(6)neuac(2)fuc(1)",NA,NA,NA,NA,NA,1.301557,NA,NA,0,1,NA
"367","P00738_207_hexnac(5)hex(6)neuac(2)",NA,NA,NA,NA,NA,3.2595715,NA,0.741943810975265,0,2,NA
"368","P49908_174_hexnac(4)hex(5)neuac(2)",0.394814252761123,0.721557082632397,0.94001105678057,-0.089250368449553,90.20709,84.795662,6.0327946622979,11.7411940819245,5,5,FALSE
"369","P49908_174_hexnac(4)hex(5)neuac(1)",0.22218623523288,0.684629904076212,1.45398669769113,0.540014070314711,6.7059336,9.75033825,2.64825765805214,3.71034285550688,5,4,FALSE
"370","P49908_174_hexnac(4)hex(5)neuac(1)fuc(1)",NA,NA,1.25134117570375,0.323475191093978,5.032152,6.296939,NA,NA,1,1,FALSE
"371","P49908_174_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,NA,NA,2.958716,NA,NA,NA,1,0,NA
"372","P49908_174_hexnac(5)hex(6)neuac(3)",NA,NA,2.06363112696994,1.04518511279071,7.444014,15.361699,NA,10.6382956579446,1,2,NA
"373","P02749_253_hexnac(4)hex(5)neuac(1)",0.368300036617133,0.711070652497243,1.20240756406842,0.265925990056934,19.542076,23.49754,3.82730581440522,8.20101564853098,5,5,FALSE
"374","P02749_253_hexnac(4)hex(5)neuac(2)",0.236693725647876,0.684629904076212,0.925692160083517,-0.111395591422216,75.006998,69.43339,5.27268841543572,8.04387171544276,5,5,FALSE
"375","P02749_253_hexnac(4)hex(5)neuac(1)fuc(1)",0.0508917484467288,0.580248741547228,1.76275071809419,0.817828468306737,1.01484598,1.78892048,0.121234058709391,0.632675576109472,5,5,FALSE
"376","P02749_253_hexnac(5)hex(6)neuac(2)",NA,NA,0.605529570885047,-0.723730679596153,1.471342925,0.89094165,0.697193648890241,0.147970367112625,4,2,NA
"377","P02749_253_hexnac(4)hex(5)neuac(2)fuc(1)",0.456733092881078,0.752500849147927,1.62350393475511,0.699110881171461,1.328637325,2.157047925,0.376769045185273,1.92711446070259,4,4,FALSE
"378","P02749_253_hexnac(5)hex(6)neuac(3)",0.24923755744292,0.684629904076212,1.80922187512528,0.855369344672481,1.72415488,3.119378725,0.552971442049743,1.94779980736742,5,4,FALSE
"379","P17936_199_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,1,0,100,100,0,0,5,4,FALSE
"380","P01591_71_hexnac(4)hex(5)neuac(1)fuc(1)",0.687077139751682,0.877472009803353,0.924332429234163,-0.11351629545811,9.5700416,8.8458998,3.31485736619124,1.94181069165527,5,5,FALSE
"381","P01591_71_hexnac(4)hex(5)neuac(1)",0.0915740114555631,0.680811542439293,1.26590604535341,0.340170332939466,19.79785,25.062218,3.12136538497978,5.09047458562755,5,5,FALSE
"382","P01591_71_hexnac(5)hex(5)neuac(1)",0.026654793499698,0.573876589725628,1.4091493794769,0.494824555300785,7.0407048,9.9214048,0.950949798889616,1.96268493057691,5,5,FALSE
"383","P01591_71_hexnac(4)hex(5)neuac(2)",0.150140271716993,0.680811542439293,1.1035097256678,0.142099344715739,28.56719,31.524172,2.95361891295238,2.92132614993944,5,5,FALSE
"384","P01591_71_hexnac(4)hex(5)neuac(2)fuc(1)",0.0693078798979648,0.625245554824193,0.6718079545004,-0.573879217072707,27.088414,18.198212,3.57551146985015,8.07685939522411,5,5,FALSE
"385","P01591_71_hexnac(5)hex(5)neuac(1)fuc(1)",0.967197453043331,0.994577568453583,0.981639055453432,-0.0267354457356686,3.4911058,3.4270058,1.73386783597617,2.87290059426718,5,5,FALSE
"386","P01591_71_hexnac(5)hex(6)neuac(1)",0.717880430938083,0.905896734279009,1.23694237808104,0.306778295146137,1.462617175,1.80917316666667,0.481021196684224,1.41327275073783,4,3,FALSE
"387","P01591_71_hexnac(5)hex(5)neuac(2)fuc(1)",0.0490248705713327,0.580248741547228,0.460496971489002,-1.11873642658848,3.1134442,1.433731625,1.24794668858918,0.8598526487091,5,4,FALSE
"388","P01591_71_hexnac(5)hex(5)",NA,NA,NA,NA,NA,1.6900045,NA,0.723170125934762,0,2,NA
"389","P05090_65_hexnac(4)hex(5)neuac(1)",0.863090788477008,0.969642454853928,0.965891666256984,-0.0500667084332654,25.670266,24.794696,7.81343934367446,7.7348017424062,5,5,FALSE
"390","P05090_65_hexnac(5)hex(6)neuac(2)",0.169495081436998,0.681156646116855,0.867380608996526,-0.205262903954335,27.038972,23.45308,2.64722115103178,4.46393614542144,5,5,FALSE
"391","P05090_65_hexnac(4)hex(5)neuac(2)",0.809237974209581,0.955287455080144,0.924409893451143,-0.113395394626905,18.3060246,16.92227025,9.53604856038133,7.00561778099264,5,4,FALSE
"392","P05090_65_hexnac(6)hex(7)neuac(1)",NA,NA,0.904120853234372,-0.145412465268506,5.0473916,4.563452,2.93330848203327,0.0412441243330486,5,2,FALSE
"393","P05090_65_hexnac(5)hex(6)neuac(1)",0.456903736622763,0.752500849147927,1.43285419366337,0.518891809334064,7.6711522,10.9916426,2.64813041791614,8.77799810340591,5,5,FALSE
"394","P05090_65_hexnac(5)hex(6)neuac(3)",0.197354731365869,0.684629904076212,1.54050242955252,0.623400957677889,16.0067336,24.658412,6.88470857185145,11.5842754206972,5,5,FALSE
"395","P05090_65_hexnac(4)hex(5)",NA,NA,1.09764691553686,0.13441405149751,1.297276,1.423951,NA,NA,1,1,FALSE
"396","P05090_65_hexnac(5)hex(5)fuc(1)",NA,NA,NA,NA,NA,2.270914,NA,NA,0,1,NA
"397","P08603_882_hexnac(4)hex(5)neuac(1)",0.129255142943208,0.680811542439293,1.3558355135737,0.439182165092645,9.5636244,12.9667016,1.64759883741016,3.91674871800232,5,5,FALSE
"398","P08603_882_hexnac(4)hex(5)neuac(1)fuc(1)",0.205453652731937,0.684629904076212,1.26771638482452,0.342232019945912,1.8925842,2.39926,0.532736271478393,0.623740399361385,5,5,FALSE
"399","P08603_882_hexnac(4)hex(5)neuac(2)",0.0955569679263018,0.680811542439293,0.928566097225243,-0.106923487101356,80.41389,74.669612,2.6499863790782,5.83798907624192,5,5,FALSE
"400","P08603_882_hexnac(4)hex(5)neuac(2)fuc(1)",0.0196767901442403,0.531665139725745,1.36109457841783,0.444767318916549,4.429943,6.0295714,0.891540161634068,0.846832018676254,5,5,FALSE
"401","P08603_882_hexnac(3)hex(4)neuac(1)",0.679766874614245,0.873397438898302,1.1552055200931,0.20814954120191,1.06033574,1.2249057,0.526112433809284,0.67695647388844,5,5,FALSE
"402","P08603_882_hexnac(5)hex(6)neuac(3)",0.425985654554376,0.725373162775323,0.733202123844472,-0.447717129992311,1.50510456,1.10354586,0.547278010011976,0.905806130468765,5,5,FALSE
"403","Q6EMK4_117_hexnac(4)hex(5)neuac(2)",0.292536231547006,0.700715655852658,0.722508,-0.468914532884524,100,72.2508,0,33.9513832634386,5,3,FALSE
"404","Q6EMK4_117_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,NA,NA,NA,33.387215,NA,22.2687512253483,0,2,NA
"405","Q6EMK4_117_hexnac(4)hex(5)neuac(1)fuc(1)",NA,NA,NA,NA,NA,16.47316,NA,NA,0,1,NA
"406","P17936_116_hexnac(4)hex(5)neuac(1)fuc(1)",0.169939802946759,0.681156646116855,0.749322404058262,-0.416341507501198,40.392066,30.26668,2.52514898121477,11.2886788323789,5,4,FALSE
"407","P17936_116_hexnac(4)hex(5)neuac(2)fuc(1)",0.0958261198758953,0.680811542439293,1.27141893560679,0.346439480174824,59.607934,75.786656,2.52514898121477,16.6970082943002,5,5,FALSE
"408","P0C0L4; P0C0L5_226_hexnac(2)hex(9)",0.573361433510472,0.819637650328909,1.01857868994327,0.0265574395140316,83.17594,84.72124,4.82034840249126,3.32308794604506,5,5,FALSE
"409","P0C0L4; P0C0L5_226_hexnac(2)hex(10)",0.610347959359795,0.840466081786121,1.16724052325215,0.223101875482968,3.7465226,4.373093,1.33612306243336,2.25153807611231,5,5,FALSE
"410","P0C0L4; P0C0L5_226_hexnac(2)hex(8)",0.512098276920216,0.78104197630997,0.870006849219338,-0.200901336114644,12.5351512,10.9056674,4.95241457161123,1.34190451119064,5,5,FALSE
"411","P0C0L4; P0C0L5_226_hexnac(2)hex(7)",NA,NA,NA,NA,2.711929,NA,NA,NA,1,0,NA
"412","P00450_138_hexnac(4)hex(5)neuac(1)fuc(1)",0.535929049942362,0.797311990089689,1.49635145325646,0.581449065814075,1.027021925,1.53678575,0.222100996382747,1.45367870789144,4,4,FALSE
"413","P00450_138_hexnac(4)hex(5)neuac(1)",0.855142218689512,0.969642454853928,0.965395951837175,-0.050807317697428,3.5798066,3.4559308,0.160400712663005,1.41612718921861,5,5,FALSE
"414","P00450_138_hexnac(5)hex(6)neuac(3)",0.248507034397567,0.684629904076212,0.748154711956332,-0.41859145700382,10.6214312,7.9464738,3.79171330415443,2.91199610433208,5,5,FALSE
"415","P00450_138_hexnac(5)hex(6)neuac(2)fuc(1)",0.648478599122499,0.856557401956198,1.1517683860885,0.203850628380137,1.138083625,1.31080874,0.481967949738779,0.606284241541406,4,5,FALSE
"416","P00450_138_hexnac(4)hex(5)neuac(2)fuc(1)",0.963179392187361,0.994577568453583,1.0043004969911,0.00619100300856156,25.407296,25.51656,3.60294820000649,3.65130122322851,5,5,FALSE
"417","P00450_138_hexnac(4)hex(5)neuac(2)",0.561548501000594,0.819637650328909,1.03585954917303,0.050828403171237,57.232956,59.285304,3.27836813660089,6.69700727495349,5,5,FALSE
"418","P00450_138_hexnac(5)hex(5)neuac(1)fuc(1)",NA,NA,NA,NA,NA,1.23351,NA,NA,0,1,NA
"419","P06681_621_hexnac(2)hex(8)",0.367048272443177,0.711070652497243,1.38742674973325,0.472411605274492,5.659877,7.85266475,2.3548498917597,3.74999511949117,4,4,FALSE
"420","P06681_621_hexnac(2)hex(7)",0.498225501385927,0.773800778709278,0.87183222424608,-0.197877566005225,34.6985775,30.251338,10.3593592705835,7.25760640012394,4,5,FALSE
"421","P06681_621_hexnac(2)hex(6)",0.569675243688565,0.819637650328909,0.893945133258569,-0.161741807555794,54.182332,48.436032,19.0300585424131,9.70061199833134,5,5,FALSE
"422","P06681_621_hexnac(3)hex(6)neuac(1)",0.177859501023175,0.684629904076212,0.597906564807855,-0.742008043608332,10.3258224,6.173877,5.29454283370135,2.26463472702156,5,3,FALSE
"423","P06681_621_hexnac(4)hex(5)neuac(1)",NA,NA,1.39085744597513,0.475974560409342,2.72155533333333,3.7852955,1.00368113180947,1.53237322682971,3,2,FALSE
"424","P06681_621_hexnac(2)hex(5)",NA,NA,5.05070476648061,2.33648471304554,2.347728,11.857681,NA,8.78058348112316,1,3,NA
"425","P06681_621_hexnac(3)hex(5)neuac(1)",NA,NA,1.3647650037478,0.448652557654807,2.7565085,3.76198633333333,0.502361891373639,2.38256634114904,2,3,FALSE
"426","P06681_621_hexnac(3)hex(4)neuac(1)",NA,NA,NA,NA,NA,2.201258,NA,NA,0,1,NA
"427","P06681_467_hexnac(4)hex(5)neuac(2)",0.255913536405786,0.684629904076212,1.12966855298722,0.175899545114942,88.52154,100,19.3768835520782,0,5,4,FALSE
"428","P06681_467_hexnac(5)hex(4)neuac(1)fuc(1)",NA,NA,NA,NA,44.72256,NA,NA,NA,1,0,NA
"429","P06681_467_hexnac(5)hex(6)neuac(3)",NA,NA,NA,NA,12.66974,NA,NA,NA,1,0,NA
"430","P23142_98_hexnac(4)hex(5)neuac(1)fuc(1)",0.984131269366202,0.995534082965028,0.988987438233145,-0.0159758983861317,28.09557,27.7861658,15.2873853830617,29.6587108484419,5,5,FALSE
"431","P23142_98_hexnac(5)hex(6)neuac(2)fuc(1)",0.755034852584932,0.915504256599443,0.90524477885035,-0.143620144145235,25.08196,22.7053133333333,8.89416274217815,10.1724093524854,5,3,FALSE
"432","P23142_98_hexnac(4)hex(5)neuac(2)fuc(1)",0.973662105029461,0.994577568453583,0.991618725657256,-0.0121425794552843,46.822474,46.430042,16.9038822720826,19.4203065840764,5,5,FALSE
"433","P23142_98_hexnac(4)hex(5)",NA,NA,NA,NA,NA,50.9658,NA,NA,0,1,NA
"434","P23142_98_hexnac(4)hex(4)neuac(1)",NA,NA,NA,NA,NA,9.837219,NA,NA,0,1,NA
"435","P01042_205_hexnac(4)hex(5)neuac(1)",0.112777636379204,0.680811542439293,1.96120778257587,0.971742391731817,1.69619933333333,3.32659933333333,0.533143857001404,1.12598509482157,3,3,FALSE
"436","P01042_205_hexnac(5)hex(6)neuac(2)fuc(1)",0.635777528160974,0.848032068156934,1.23217014648455,0.301201486991134,4.61578035,5.68742675,3.85872151435596,1.63768423761651,4,4,FALSE
"437","P01042_205_hexnac(5)hex(6)neuac(2)",NA,NA,0.86602991854293,-0.207511228609808,2.90640825,2.5170365,0.616025493478084,1.79342856516241,4,2,FALSE
"438","P01042_205_hexnac(4)hex(5)neuac(2)",0.899194981465443,0.978846561236005,1.02959362413517,0.0420750246609003,64.477402,66.385522,22.0696985444629,24.0247297166133,5,5,FALSE
"439","P01042_205_hexnac(5)hex(6)neuac(3)",0.705003343827469,0.892302739650289,0.897641496352914,-0.155788724200482,35.6089125,31.9640375,9.85310024896859,15.3082626517324,4,4,FALSE
"440","P01042_205_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,NA,NA,NA,1.226332,NA,0.310609381558252,0,2,NA
"441","P0C0L4; P0C0L5_1328_hexnac(4)hex(5)neuac(1)",0.569650740938124,0.819637650328909,1.10943691622164,0.14982763667271,3.387844,3.7585992,0.28955722686198,1.31879610868197,5,5,FALSE
"442","P0C0L4; P0C0L5_1328_hexnac(4)hex(5)neuac(2)",0.040191889424186,0.580248741547228,0.97282672299441,-0.039745235552829,95.239746,92.65177,0.802535165665657,1.98238996412159,5,5,FALSE
"443","P0C0L4; P0C0L5_1328_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,3.08273663320382,1.62421164124504,1.09002965,3.36027433333333,0.858221652155109,0.574319330913851,2,3,NA
"444","P0C0L4; P0C0L5_1328_hexnac(4)hex(5)neuac(1)fuc(1)",NA,NA,0.702668012866696,-0.509084869769398,1.478235,1.03870845,NA,0.136697853143871,1,4,FALSE
"445","P0C0L4; P0C0L5_1328_hexnac(5)hex(5)fuc(1)",NA,NA,NA,NA,NA,1.28611435,NA,0.437567080718425,0,2,NA
"446","Q15762_198_hexnac(4)hex(5)fuc(1)",NA,NA,NA,NA,100,NA,NA,NA,1,0,NA
"447","Q15762_198_hexnac(4)hex(4)fuc(1)",NA,NA,NA,NA,100,NA,NA,NA,1,0,NA
"448","P08603_217_hexnac(4)hex(5)neuac(2)",NA,NA,1,0,100,100,0,0,5,4,FALSE
"449","Q02985_108_hexnac(4)hex(5)neuac(2)",0.305384453152643,0.700715655852658,0.90537825,-0.143407445904926,100,90.537825,0,15.3482700620591,5,4,FALSE
"450","Q02985_108_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,NA,NA,NA,32.12619,NA,NA,0,1,NA
"451","Q02985_108_hexnac(4)hex(6)neuac(1)",NA,NA,NA,NA,NA,5.722506,NA,NA,0,1,NA
"452","Q04756_290_hexnac(4)hex(5)neuac(2)",NA,NA,1,0,100,100,0,0,2,2,FALSE
"453","P01871_209_hexnac(5)hex(5)neuac(1)",0.744083284681768,0.915504256599443,1.08965556629814,0.123872179661917,5.7674902,6.2845778,1.61872767781696,2.97438035713158,5,5,FALSE
"454","P01871_209_hexnac(5)hex(5)neuac(1)fuc(1)",0.205925194589253,0.684629904076212,1.24104877966782,0.311559821996724,39.382228,48.875266,7.46283787066086,13.0898627615907,5,5,FALSE
"455","P01871_209_hexnac(4)hex(5)neuac(1)fuc(1)",0.620392976089909,0.840466081786121,0.913150219816745,-0.131075881383707,18.677376,17.05525,5.66660619984131,4.13608605948305,5,5,FALSE
"456","P01871_209_hexnac(5)hex(4)neuac(1)fuc(1)",0.858481383367674,0.969642454853928,0.903964318172554,-0.145662268056056,10.4659662,9.46086,11.3962739209587,3.19400178441643,5,4,FALSE
"457","P01871_209_hexnac(5)hex(5)fuc(1)",0.972073546887796,0.994577568453583,1.01945479565514,0.0277978052416791,1.24060456666667,1.264740275,0.734624820108988,1.00072115095314,3,4,FALSE
"458","P01871_209_hexnac(5)hex(4)fuc(1)",NA,NA,0.155028699024121,-2.68939278192219,1.7473068,0.2708827,1.2058872013903,0.3319529754843,3,2,NA
"459","P01871_209_hexnac(5)hex(6)neuac(1)",0.863484330908136,0.969642454853928,0.933422620032125,-0.0993976657117746,3.0079135,2.8076545,1.8439556651168,1.23261957532038,4,4,FALSE
"460","P01871_209_hexnac(4)hex(6)neuac(1)",NA,NA,0.745208966307137,-0.424283062087923,1.4003015,1.04351723333333,0.10220874968661,0.696940695166628,2,3,FALSE
"461","P01871_209_hexnac(4)hex(5)neuac(2)fuc(1)",0.486741514130975,0.767838617392932,0.785312563392139,-0.348661117436582,10.2556092,8.05385875,4.47404795086068,4.44106573555818,5,4,FALSE
"462","P01871_209_hexnac(5)hex(5)neuac(2)fuc(1)",0.725774718444758,0.911606484084141,0.93330837449467,-0.099574254059018,7.0371864,6.567865,2.30985895633095,1.52531072980185,5,4,FALSE
"463","P01871_209_hexnac(4)hex(5)",NA,NA,NA,NA,1.61349135,NA,1.7638434295696,NA,2,0,NA
"464","P01871_209_hexnac(4)hex(5)neuac(1)",0.126084864975571,0.680811542439293,1.73210508136107,0.79252645648488,1.5572619,2.69734125,0.76966870835362,0.846676848610446,3,4,FALSE
"465","P13671_324_hexnac(4)hex(5)neuac(2)",0.373900966300062,0.711070652497243,0.99221782,-0.0112712269585601,100,99.221782,0,1.74014834931393,5,5,FALSE
"466","P13671_324_hexnac(4)hex(5)neuac(1)",NA,NA,NA,NA,NA,3.891088,NA,NA,0,1,NA
"467","O75882_731_hexnac(4)hex(5)neuac(1)",0.937594943605516,0.994577568453583,1.05423457873209,0.0761959181316725,7.86922433333333,8.2960084,8.25304983789728,2.30013015777745,3,5,FALSE
"468","O75882_731_hexnac(4)hex(5)neuac(1)fuc(1)",NA,NA,1.07676493885354,0.106703339424131,3.596338,3.87241066666667,NA,2.51804946190208,1,3,FALSE
"469","O75882_731_hexnac(4)hex(5)neuac(2)",0.185361794546896,0.684629904076212,0.904985138682451,-0.144033993879553,91.461608,82.771396,7.70833868461097,10.8097840229225,5,5,FALSE
"470","O75882_731_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,0.711214510558968,-0.491643335823861,15.48794,11.0152476666667,NA,7.95040478106406,1,3,FALSE
"471","P04004_86_hexnac(4)hex(5)neuac(1)",NA,NA,NA,NA,4.1417745,NA,2.73722366179827,NA,4,0,NA
"472","P04004_86_hexnac(5)hex(6)neuac(2)fuc(1)",NA,NA,NA,NA,1.14445,NA,NA,NA,1,0,NA
"473","P04004_86_hexnac(4)hex(5)neuac(2)",0.0114274974557191,0.531665139725745,1.35543447121103,0.43875536744041,69.371662,94.028742,9.46510353446913,13.3521387991894,5,5,FALSE
"474","P04004_86_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,NA,NA,4.7519645,NA,4.26652337045863,NA,4,0,NA
"475","P04004_86_hexnac(5)hex(6)neuac(3)",NA,NA,1.34102206664154,0.423332977117396,22.263832,29.85629,10.2147684710996,NA,5,1,FALSE
"476","P04004_86_hexnac(5)hex(6)neuac(2)",NA,NA,NA,NA,2.55156315,NA,2.76771613859504,NA,2,0,NA
"477","P05160_162_hexnac(4)hex(5)neuac(1)",0.0681492639459908,0.625245554824193,2.48666288505289,1.31421093577024,1.59535065,3.96709925,0.781986720821752,1.76774632323709,4,4,FALSE
"478","P05160_162_hexnac(4)hex(5)neuac(2)",0.993844183512496,0.995701175257259,1.00243481979945,0.0035084329802356,37.840172,37.932306,11.5612626095669,22.8450932051334,5,5,FALSE
"479","P05160_162_hexnac(5)hex(3)fuc(1)",0.386624217743835,0.720804090596725,0.642759544521521,-0.63764896667537,46.307874,29.764828,31.0505078767537,16.5926567416107,4,5,FALSE
"480","P05160_162_hexnac(5)hex(4)neuac(1)fuc(1)",NA,NA,2.10066239131037,1.07084431740376,8.3934525,17.63181,4.22395539042643,NA,2,1,NA
"481","P05160_162_hexnac(2)hex(10)",NA,NA,0.616785104107817,-0.697160171543111,39.61374,24.43316475,NA,30.3447941882076,1,4,NA
"482","P05160_162_hexnac(4)hex(3)fuc(1)",NA,NA,0.258535597101182,-1.95156515970243,62.78559,16.23231,NA,NA,1,1,NA
"483","P05160_162_hexnac(4)hex(6)neuac(1)",NA,NA,NA,NA,NA,14.04915,NA,NA,0,1,NA
"484","P04004_242_hexnac(5)hex(5)",NA,NA,NA,NA,100,NA,0,NA,2,0,NA
"485","P04004_242_hexnac(5)hex(4)fuc(1)",NA,NA,NA,NA,83.30427,NA,NA,NA,1,0,NA
"486","P04004_242_hexnac(4)hex(4)",NA,NA,5.98955541327034,2.58244892006343,16.69573,100,NA,NA,1,1,NA
"487","P04004_242_hexnac(4)hex(5)neuac(2)",NA,NA,1.07789081558878,0.10821104841854,92.773775,100,10.2194253997595,0,2,2,FALSE
"488","P04004_242_hexnac(4)hex(3)fuc(1)",NA,NA,NA,NA,14.45245,NA,NA,NA,1,0,NA
"489","P04004_242_hexnac(4)hex(5)fuc(1)",NA,NA,NA,NA,NA,100,NA,NA,0,1,NA
"490","P43251_349_hexnac(4)hex(5)neuac(2)",NA,NA,1,0,100,100,0,0,3,4,FALSE
"491","P04278_380_hexnac(4)hex(5)neuac(2)",NA,NA,1,0,100,100,0,0,3,3,FALSE
"492","P02790_187_hexnac(4)hex(5)neuac(2)",0.567577246508816,0.819637650328909,1.02082443075997,0.0297347617570476,77.922226,79.544912,5.33873980609938,2.7366175077219,5,5,FALSE
"493","P02790_187_hexnac(4)hex(5)neuac(1)",0.22804755191739,0.684629904076212,0.544566587234644,-0.87681962868208,3.29201402,1.79272084,2.25862087739535,1.00953872807279,5,5,FALSE
